Room Calculations Template	LocalTime	Description	Location	Outside Air Carbon Dioxide	Outside Air Carbon Dioxide Maximum	Outside Air Carbon Dioxide Minimum	Outside Air Temperature	Return Air Carbon Dioxide	Room Air Temperature	Room Air Temperature 1-hour Maximum	Room Air Temperature 1-hour Minimum	Room Carbon Dioxide	Room Carbon Dioxide 1-hour Maximum	Room Carbon Dioxide 1-hour Minimum	Room Carbon Dioxide Maximum	Room Carbon Dioxide Minimum	Supply Air Temperature
AH-6 Return Air Calculations	2016-03-29 22:00:00	Based on return air	Terminal 2 East South Roof	1164.18725585938	850	800	64.9606018066406	721.798461914063	72.1149826049805	72.1149788243445	72.0803131232848	721.798461914063	859.307006835938	721.798466932029	750	550	54.9093894958496
AH-6 Return Air Calculations	2016-03-29 23:00:00	Based on return air	Terminal 2 East South Roof	1074.32690429688	850	800	64.3111953735352	627.166076660156	72.0860977172852	72.1484985351563	72.0860990839089	627.166076660156	721.798466932029	627.166049398265	750	550	55.0110168457031
AH-6 Return Air Calculations	2016-03-30 00:00:00	Based on return air	Terminal 2 East South Roof	977.296997070313	850	800	63.9525985717773	546.284851074219	70.7781372070313	72.0860990839089	70.7781369617521	546.284851074219	627.166049398265	546.284856744949	750	550	55.3340072631836
AH-6 Return Air Calculations	2016-03-30 01:00:00	Based on return air	Terminal 2 East South Roof	945.330444335938	850	800	62.9202308654785	544.378112792969	68.6145477294922	70.7781369617521	68.6145490691459	544.378112792969	546.291015625	539.293029785156	750	550	57.2780075073242
AH-6 Return Air Calculations	2016-03-30 02:00:00	Based on return air	Terminal 2 East South Roof	968.269897460938	850	800	61.9769592285156	549.288940429688	65.856575012207	68.6145490691459	65.8565727899979	549.288940429688	551.35498046875	541.257995605469	750	550	60.0435905456543
AH-6 Return Air Calculations	2016-03-30 03:00:00	Based on return air	Terminal 2 East South Roof	973.242370605469	850	800	61.9349555969238	553.00390625	64.1043548583984	65.8565727899979	64.1043515689461	553.00390625	553.685974121094	549.288952844671	750	550	61.6276550292969
AH-6 Return Air Calculations	2016-03-30 04:00:00	Based on return air	Terminal 2 East South Roof	962.186462402344	850	800	62.3619537353516	549.047973632813	63.5869064331055	64.1043515689461	63.4357986450195	549.047973632813	553.440979003906	547.098999023438	750	550	62.5888938903809
AH-6 Return Air Calculations	2016-03-30 05:00:00	Based on return air	Terminal 2 East South Roof	978.213806152344	850	800	62.3256530761719	540.304260253906	72.2731094360352	72.2731128672483	63.5869076863263	540.304260253906	551.197998046875	538.195983886719	750	550	61.028865814209
AH-6 Return Air Calculations	2016-03-30 06:00:00	Based on return air	Terminal 2 East South Roof	1056.2431640625	850	800	61.972599029541	628.484191894531	71.9421081542969	73.5973968505859	71.9421049519646	628.484191894531	628.484196136904	540.304287354016	750	550	61.6584358215332
AH-6 Return Air Calculations	2016-03-30 07:00:00	Based on return air	Terminal 2 East South Roof	1119.21057128906	850	800	61.972599029541	689.245239257813	71.5199356079102	71.9421049519646	71.5199356093595	689.245239257813	689.245228521339	628.484196136904	750	550	55.0699272155762
AH-6 Return Air Calculations	2016-03-30 08:00:00	Based on return air	Terminal 2 East South Roof	1119.29235839844	850	800	61.4686012268066	687.364135742188	71.5870666503906	71.5870683008504	71.3790969848633	687.364135742188	720.715026855469	687.364144444765	750	550	55.3044166564941
AH-6 Return Air Calculations	2016-03-30 09:00:00	Based on return air	Terminal 2 East South Roof	1101.0703125	850	800	63.9574813842773	677.154602050781	71.8991546630859	71.89915335982	71.5870683008504	677.154602050781	687.364144444765	663.111999511719	750	550	57.0272941589355
AH-6 Return Air Calculations	2016-03-30 10:00:00	Based on return air	Terminal 2 East South Roof	1160.51794433594	850	800	70.0726013183594	740.686279296875	72.2112350463867	72.2112384187897	71.89915335982	740.686279296875	740.686308092631	676.247985839844	750	550	54.2523880004883
AH-6 Return Air Calculations	2016-03-30 11:00:00	Based on return air	Terminal 2 East South Roof	1161.81616210938	850	800	75.2281799316406	807.314331054688	72.523323059082	72.5233234777593	72.2112384187897	807.314331054688	826.767028808594	740.686308092631	750	550	54.8434104919434
AH-6 Return Air Calculations	2016-03-30 12:00:00	Based on return air	Terminal 2 East South Roof	1130.4716796875	850	800	77.3086013793945	783.374816894531	72.8354110717773	72.8354085367289	72.5233234777593	783.374816894531	810.669006347656	783.343994140625	750	550	55.0665893554688
AH-6 Return Air Calculations	2016-03-30 13:00:00	Based on return air	Terminal 2 East South Roof	1184.72424316406	850	800	76.2756500244141	784.29638671875	73.1474914550781	73.1474935956986	72.8354085367289	784.29638671875	812.263000488281	782.158996582031	750	550	54.4545021057129
AH-6 Return Air Calculations	2016-03-30 14:00:00	Based on return air	Terminal 2 East South Roof	1094.9384765625	850	800	75.8326034545898	712.417724609375	73.4302139282227	73.430212052127	73.1474935956986	712.417724609375	784.296382961329	712.417729421919	750	550	55.3816070556641
AH-6 Return Air Calculations	2016-03-30 15:00:00	Based on return air	Terminal 2 East South Roof	1026.2705078125	850	800	75.015251159668	668.723022460938	73.6919097900391	73.6919063965257	73.430212052127	668.723022460938	712.417729421919	666.945983886719	750	550	55.2246704101563
AH-6 Return Air Calculations	2016-03-30 16:00:00	Based on return air	Terminal 2 East South Roof	1046.38415527344	850	800	73.5286026000977	672.6796875	73.6123962402344	73.8141021728516	73.5961990356445	672.6796875	672.679663093093	658.81201171875	750	550	54.6493797302246
AH-6 Return Air Calculations	2016-03-30 17:00:00	Based on return air	Terminal 2 East South Roof	1056.57055664063	850	800	70.5046005249023	647.680908203125	73.8917999267578	73.8918037039856	73.6123967313955	647.680908203125	675.698974609375	638.768981933594	750	550	54.8250579833984
AH-6 Return Air Calculations	2016-03-30 18:00:00	Based on return air	Terminal 2 East South Roof	1050.77282714844	850	800	69.8926010131836	642.863403320313	73.8955154418945	73.8955121103104	73.8918037039856	642.863403320313	649.8759765625	634.781982421875	750	550	55.0007362365723
AH-6 Return Air Calculations	2016-03-30 19:00:00	Based on return air	Terminal 2 East South Roof	996.889465332031	850	800	67.1205978393555	662.995849609375	72.8163146972656	73.8956985473633	72.816314781895	662.995849609375	665.026000976563	641.828979492188	750	550	54.7721786499023
AH-6 Return Air Calculations	2016-03-30 20:00:00	Based on return air	Terminal 2 East South Roof	1069.04272460938	850	800	65.6445999145508	697.206604003906	72.0130004882813	72.816314781895	72.0129990104844	697.206604003906	697.242980957031	657.101013183594	750	550	55.203239440918
AH-6 Return Air Calculations	2016-03-30 21:00:00	Based on return air	Terminal 2 East South Roof	1099.23315429688	850	800	64.5668182373047	702.150024414063	71.6178512573242	72.0129990104844	71.6178485138729	702.150024414063	716.291015625	687.182006835938	750	550	54.8347702026367
AH-6 Return Air Calculations	2016-03-30 22:00:00	Based on return air	Terminal 2 East South Roof	1095.3115234375	850	800	63.9812889099121	668.175231933594	71.2226943969727	71.6178485138729	71.2226980172614	668.175231933594	728.242004394531	668.175252981282	750	550	54.8056259155273
AH-6 Return Air Calculations	2016-03-30 23:00:00	Based on return air	Terminal 2 East South Roof	1016.31408691406	850	800	63.2780265808105	588.2275390625	70.8275451660156	71.2226980172614	70.8275475206499	588.2275390625	668.175252981282	588.22754656699	750	550	55.1881408691406
AH-6 Return Air Calculations	2016-03-31 00:00:00	Based on return air	Terminal 2 East South Roof	958.225524902344	850	800	63.4485511779785	540.139343261719	70.4323959350586	70.8275475206499	70.4323970240385	540.139343261719	588.22754656699	540.098022460938	750	550	54.9699287414551
AH-9 Return Air Calculations	2016-03-01 00:00:00	Based on return air	Terminal 2 East South Roof	641.300415039063	850	800	60.9269371032715	544.896118164063	60.322696685791	60.3226957529274	60.3060169860619	544.896118164063	548.351242460968	544.896088810099	750	550	64.4473037719727
AH-9 Return Air Calculations	2016-03-01 01:00:00	Based on return air	Terminal 2 East South Roof	642.918701171875	850	800	60.9283218383789	541.44091796875	60.3393745422363	60.339374519793	60.3226957529274	541.44091796875	544.896088810099	541.440935159229	750	550	64.4240188598633
AH-9 Return Air Calculations	2016-03-01 02:00:00	Based on return air	Terminal 2 East South Roof	644.905700683594	850	800	60.0646018981934	537.985778808594	60.3560523986816	60.3560532866585	60.339374519793	537.985778808594	541.440935159229	537.985781508359	750	550	64.4007339477539
AH-9 Return Air Calculations	2016-03-01 03:00:00	Based on return air	Terminal 2 East South Roof	646.892700195313	850	800	58.554256439209	540.577209472656	59.9584579467773	60.3619003295898	59.9584576102413	540.577209472656	540.57722715937	536.716979980469	750	550	64.1011505126953
AH-9 Return Air Calculations	2016-03-01 04:00:00	Based on return air	Terminal 2 East South Roof	648.879699707031	850	800	58.657112121582	546.677673339844	59.3372344970703	59.9584576102413	59.3372335926718	546.677673339844	546.677684168675	540.57722715937	750	550	63.4850769042969
AH-9 Return Air Calculations	2016-03-01 05:00:00	Based on return air	Terminal 2 East South Roof	650.866760253906	850	800	56.9538459777832	552.778137207031	58.7842216491699	59.3372335926718	58.784222889916	552.778137207031	552.778141177979	546.677684168675	750	550	62.9203338623047
AH-9 Return Air Calculations	2016-03-01 06:00:00	Based on return air	Terminal 2 East South Roof	652.853759765625	850	800	56.016170501709	583.905700683594	58.5050392150879	58.784222889916	58.5050383607086	583.905700683594	583.905719847861	552.778141177979	750	550	62.6227951049805
AH-9 Return Air Calculations	2016-03-01 07:00:00	Based on return air	Terminal 2 East South Roof	659.672546386719	850	800	56.2947387695313	627.578063964844	58.2258529663086	58.5050383607086	58.2258538315012	627.578063964844	627.578044066611	583.905719847861	750	550	61.9797859191895
AH-9 Return Air Calculations	2016-03-01 08:00:00	Based on return air	Terminal 2 East South Roof	670.453430175781	850	800	55.9966011047363	670.597595214844	57.9466705322266	58.2258538315012	57.9466693022938	670.597595214844	670.597579104448	627.578044066611	750	550	61.5305709838867
AH-9 Return Air Calculations	2016-03-01 09:00:00	Based on return air	Terminal 2 East South Roof	681.234313964844	850	800	55.9026908874512	713.149780273438	58.0144195556641	58.0144180169465	57.9278984069824	713.149780273438	713.149773630551	670.597579104448	750	550	61.3938522338867
AH-9 Return Air Calculations	2016-03-01 10:00:00	Based on return air	Terminal 2 East South Roof	692.015258789063	850	800	56.0240364074707	783.370849609375	58.1071739196777	58.1071740536165	58.0144180169465	783.370849609375	783.370852051346	713.149773630551	750	550	61.2571296691895
AH-9 Return Air Calculations	2016-03-01 11:00:00	Based on return air	Terminal 2 East South Roof	695.525146484375	850	800	56.9506340026855	858.495788574219	59.0828285217285	59.0828293230465	58.1071740536165	858.495788574219	858.495772553214	783.370852051346	750	550	61.735237121582
AH-9 Return Air Calculations	2016-03-01 12:00:00	Based on return air	Terminal 2 East South Roof	693.462219238281	850	800	56.6080474853516	878.903747558594	59.4131469726563	59.4131477575877	59.0828293230465	878.903747558594	892.343994140625	858.495772553214	750	550	62.3603477478027
AH-9 Return Air Calculations	2016-03-01 13:00:00	Based on return air	Terminal 2 East South Roof	691.399353027344	850	800	56.7526016235352	854.442016601563	59.7812118530273	59.7812110503632	59.4131477575877	854.442016601563	878.903721004102	854.441991324671	750	550	62.823314666748
AH-9 Return Air Calculations	2016-03-01 14:00:00	Based on return air	Terminal 2 East South Roof	689.33642578125	850	800	57.9543724060059	829.980285644531	60.2883377075195	60.3111991882324	59.7812110503632	829.980285644531	854.441991324671	829.980261645241	750	550	63.2862777709961
AH-9 Return Air Calculations	2016-03-01 15:00:00	Based on return air	Terminal 2 East South Roof	687.273498535156	850	800	57.762939453125	805.5185546875	60.2333869934082	60.2883358042118	60.2333865700681	805.5185546875	829.980261645241	805.51853196581	750	550	63.5595016479492
AH-9 Return Air Calculations	2016-03-01 16:00:00	Based on return air	Terminal 2 East South Roof	685.210571289063	850	800	56.9224090576172	781.056823730469	59.5617256164551	60.2333865700681	59.5617254224615	781.056823730469	805.51853196581	781.05680228638	750	550	63.0907096862793
AH-9 Return Air Calculations	2016-03-01 17:00:00	Based on return air	Terminal 2 East South Roof	683.147644042969	850	800	56.8348617553711	758.449157714844	58.4421272277832	59.5617254224615	58.4421280752381	758.449157714844	781.05680228638	758.449155206537	750	550	61.9047088623047
AH-9 Return Air Calculations	2016-03-01 18:00:00	Based on return air	Terminal 2 East South Roof	681.084716796875	850	800	56.4192428588867	738.11279296875	57.9502487182617	58.4421280752381	57.9502485008913	738.11279296875	758.449155206537	738.112804024576	750	550	61.2493705749512
AH-9 Return Air Calculations	2016-03-01 19:00:00	Based on return air	Terminal 2 East South Roof	679.766784667969	850	800	56.3205986022949	721.06103515625	57.4583702087402	57.9502485008913	57.4583689265445	721.06103515625	738.112804024576	721.061026732936	750	550	60.8044128417969
AH-9 Return Air Calculations	2016-03-01 20:00:00	Based on return air	Terminal 2 East South Roof	678.635681152344	850	800	56.464599609375	710.5947265625	57.2181129455566	57.4583689265445	57.2181125199295	710.5947265625	721.061026732936	710.594748697337	750	550	60.3594589233398
AH-9 Return Air Calculations	2016-03-01 21:00:00	Based on return air	Terminal 2 East South Roof	677.504577636719	850	800	56.2143707275391	701.018249511719	57.1478614807129	57.2181125199295	57.0587005615234	701.018249511719	710.594748697337	700.64599609375	750	550	60.1496696472168
AH-9 Return Air Calculations	2016-03-01 22:00:00	Based on return air	Terminal 2 East South Roof	676.373413085938	850	800	56.2679176330566	708.546630859375	57.4829330444336	57.482933979891	57.1478620035933	708.546630859375	708.546636878759	701.018251710622	750	550	60.3470764160156
AH-9 Return Air Calculations	2016-03-01 23:00:00	Based on return air	Terminal 2 East South Roof	675.242309570313	850	800	56.3224296569824	691.230285644531	57.8180046081543	57.8180059561887	57.482933979891	691.230285644531	712.565979003906	691.230290168261	750	550	60.5444831848145
AH-9 Return Air Calculations	2016-03-02 00:00:00	Based on return air	Terminal 2 East South Roof	667.575012207031	850	800	55.3846015930176	645.456176757813	57.5510673522949	57.996898651123	57.5510675637931	645.456176757813	691.230290168261	645.456191243159	750	550	60.741886138916
AH-9 Return Air Calculations	2016-03-02 01:00:00	Based on return air	Terminal 2 East South Roof	653.779479980469	850	800	54.7105751037598	599.682067871094	56.4783363342285	57.5510675637931	56.4783356279518	599.682067871094	645.456191243159	599.682092318055	750	550	68.0327758789063
AH-9 Return Air Calculations	2016-03-02 02:00:00	Based on return air	Terminal 2 East South Roof	640.941772460938	850	800	54.4766044616699	553.908020019531	56.3457832336426	56.4783356279518	56.3457834811319	553.908020019531	599.682092318055	553.907993392952	750	550	62.0254325866699
AH-9 Return Air Calculations	2016-03-02 03:00:00	Based on return air	Terminal 2 East South Roof	646.519592285156	850	800	54.5389099121094	554.833374023438	56.2406463623047	56.3457834811319	56.2242012023926	554.833374023438	554.833394434881	553.882995605469	750	550	60.1961097717285
AH-9 Return Air Calculations	2016-03-02 04:00:00	Based on return air	Terminal 2 East South Roof	652.097412109375	850	800	54.7965316772461	555.784301757813	56.439338684082	56.4393391762883	56.2406449179744	555.784301757813	555.784312572156	554.833394434881	750	550	59.5193901062012
AH-9 Return Air Calculations	2016-03-02 05:00:00	Based on return air	Terminal 2 East South Roof	657.675231933594	850	800	54.4001312255859	556.735229492188	55.439136505127	56.5387992858887	55.4105987548828	556.735229492188	556.735230709432	555.784312572156	750	550	75.6666488647461
AH-9 Return Air Calculations	2016-03-02 06:00:00	Based on return air	Terminal 2 East South Roof	663.253051757813	850	800	53.8315811157227	605.989990234375	55.7839088439941	55.7839104959151	55.4391355816504	605.989990234375	605.989967848398	556.735230709432	750	550	84.1941680908203
AH-9 Return Air Calculations	2016-03-02 07:00:00	Based on return air	Terminal 2 East South Roof	668.830871582031	850	800	53.900520324707	659.667907714844	56.2291564941406	56.2291560996273	55.7839104959151	659.667907714844	659.667933137415	605.989967848398	750	550	88.420051574707
AH-9 Return Air Calculations	2016-03-02 08:00:00	Based on return air	Terminal 2 East South Roof	674.40869140625	850	800	54.8031921386719	701.593078613281	58.094181060791	58.094179516001	56.2291560996273	701.593078613281	701.593072482395	659.667933137415	750	550	91.5567932128906
AH-9 Return Air Calculations	2016-03-02 09:00:00	Based on return air	Terminal 2 East South Roof	679.986511230469	850	800	57.8685989379883	733.211853027344	63.1842842102051	63.1842858884384	58.094179516001	733.211853027344	733.211866879034	701.593072482395	750	550	96.4523696899414
AH-9 Return Air Calculations	2016-03-02 10:00:00	Based on return air	Terminal 2 East South Roof	672.155212402344	850	800	61.972599029541	765.277770996094	69.0602493286133	69.2798004150391	63.1842858884384	765.277770996094	765.277770848365	733.211866879034	750	550	99.7164611816406
AH-9 Return Air Calculations	2016-03-02 11:00:00	Based on return air	Terminal 2 East South Roof	659.434143066406	850	800	65.1045989990234	824.633850097656	67.5775451660156	69.0602498338276	66.8052978515625	824.633850097656	824.633847608385	765.277770848365	750	550	96.6487350463867
AH-9 Return Air Calculations	2016-03-02 12:00:00	Based on return air	Terminal 2 East South Roof	646.713134765625	850	800	64.1325988769531	803.385925292969	73.1248779296875	73.1248797531151	67.5775457017858	803.385925292969	840.494995117188	803.385916404762	750	550	103.075462341309
AH-9 Return Air Calculations	2016-03-02 13:00:00	Based on return air	Terminal 2 East South Roof	633.992126464844	850	800	66.1485977172852	752.744384765625	76.6181640625	76.6181663806834	73.1248797531151	752.744384765625	803.385916404762	752.74439652031	750	550	106.201385498047
AH-9 Return Air Calculations	2016-03-02 14:00:00	Based on return air	Terminal 2 East South Roof	621.271057128906	850	800	58.8765983581543	702.102905273438	76.1492309570313	77.7255020141602	76.1492291483721	702.102905273438	752.74439652031	702.102876635858	750	550	100.848625183105
AH-9 Return Air Calculations	2016-03-02 15:00:00	Based on return air	Terminal 2 East South Roof	625.146301269531	850	800	60.9458084106445	686.728881835938	74.7090454101563	76.1492291483721	73.7321014404297	686.728881835938	702.102876635858	686.728863182015	750	550	102.466567993164
AH-9 Return Air Calculations	2016-03-02 16:00:00	Based on return air	Terminal 2 East South Roof	629.905151367188	850	800	61.2886009216309	686.509887695313	77.8134841918945	77.813483729709	74.709044485674	686.509887695313	686.728863182015	686.509893657558	750	550	105.187187194824
AH-9 Return Air Calculations	2016-03-02 17:00:00	Based on return air	Terminal 2 East South Roof	634.664001464844	850	800	60.3166007995605	686.290954589844	74.7187271118164	77.8654022216797	74.7187251447427	686.290954589844	686.509893657558	686.290924133101	750	550	87.5588912963867
AH-9 Return Air Calculations	2016-03-02 18:00:00	Based on return air	Terminal 2 East South Roof	639.4228515625	850	800	59.2365989685059	686.071960449219	68.4006652832031	74.7187251447427	68.400667785977	686.071960449219	686.290924133101	686.071954608644	750	550	77.3791122436523
AH-9 Return Air Calculations	2016-03-02 19:00:00	Based on return air	Terminal 2 East South Roof	644.181762695313	850	800	59.1646003723145	685.852966308594	63.5317306518555	68.400667785977	63.531729611178	685.852966308594	686.071954608644	685.852985084188	750	550	72.0188522338867
AH-9 Return Air Calculations	2016-03-02 20:00:00	Based on return air	Terminal 2 East South Roof	648.940612792969	850	800	58.5813636779785	685.634033203125	60.6828346252441	63.531729611178	60.6828341724998	685.634033203125	685.852985084188	685.634015559731	750	550	68.8843994140625
AH-9 Return Air Calculations	2016-03-02 21:00:00	Based on return air	Terminal 2 East South Roof	653.317687988281	850	800	57.2767486572266	675.997741699219	58.7881927490234	60.6828341724998	58.7881914708653	675.997741699219	685.634015559731	675.997716041437	750	550	66.6199493408203
AH-9 Return Air Calculations	2016-03-02 22:00:00	Based on return air	Terminal 2 East South Roof	656.31005859375	850	800	56.697208404541	665.308715820313	58.0404167175293	58.7881914708653	58.0404182154327	665.308715820313	675.997716041437	665.308719241357	750	550	65.1575012207031
AH-9 Return Air Calculations	2016-03-02 23:00:00	Based on return air	Terminal 2 East South Roof	659.302368164063	850	800	56.6001319885254	654.619750976563	57.2926445007324	58.0404182154327	57.29264496	654.619750976563	665.308719241357	654.619722441278	750	550	63.6950531005859
AH-9 Return Air Calculations	2016-03-03 00:00:00	Based on return air	Terminal 2 East South Roof	662.294677734375	850	800	55.1934814453125	630.521301269531	56.354190826416	57.29264496	56.3541889319343	630.521301269531	654.619722441278	630.521298276624	750	550	62.270435333252
AH-9 Return Air Calculations	2016-03-03 01:00:00	Based on return air	Terminal 2 East South Roof	665.287048339844	850	800	54.7365989685059	605.194946289063	55.312801361084	56.3541889319343	55.312800337262	605.194946289063	630.521298276624	605.194946336132	750	550	60.9162559509277
AH-9 Return Air Calculations	2016-03-03 02:00:00	Based on return air	Terminal 2 East South Roof	668.279357910156	850	800	54.1868362426758	579.868591308594	54.9796257019043	55.312800337262	54.9796272123302	579.868591308594	605.194946336132	579.868594395642	750	550	59.7676048278809
AH-9 Return Air Calculations	2016-03-03 03:00:00	Based on return air	Terminal 2 East South Roof	674.09814453125	850	800	54.0886535644531	563.461669921875	54.6713027954102	54.9796272123302	54.6713029343013	563.461669921875	579.868594395642	560.859985351563	750	550	59.0310592651367
AH-9 Return Air Calculations	2016-03-03 04:00:00	Based on return air	Terminal 2 East South Roof	680.353759765625	850	800	53.5254592895508	573.891235351563	54.362979888916	54.6713029343013	54.3629786562724	573.891235351563	573.891234044527	563.461673890473	750	550	58.2945175170898
AH-9 Return Air Calculations	2016-03-03 05:00:00	Based on return air	Terminal 2 East South Roof	686.609375	850	800	53.5899391174316	584.32080078125	54.1494293212891	54.3629786562724	54.1494311058152	584.32080078125	584.320794198581	573.891234044527	750	550	57.5579719543457
AH-9 Return Air Calculations	2016-03-03 06:00:00	Based on return air	Terminal 2 East South Roof	692.950073242188	850	800	53.6544151306152	604.394165039063	52.2988243103027	54.1494311058152	52.2988249012701	604.394165039063	604.394178143692	584.320794198581	750	550	72.2557678222656
AH-9 Return Air Calculations	2016-03-03 07:00:00	Based on return air	Terminal 2 East South Roof	701.799560546875	850	800	53.9085998535156	648.926696777344	53.3058242797852	53.3058260689829	52.2120018005371	648.926696777344	648.926695831296	604.394178143692	750	550	84.1277923583984
AH-9 Return Air Calculations	2016-03-03 08:00:00	Based on return air	Terminal 2 East South Roof	710.649047851563	850	800	58.5526008605957	693.459228515625	58.0364608764648	58.036461600421	53.3058260689829	693.459228515625	693.4592135189	648.926695831296	750	550	90.9229125976563
AH-9 Return Air Calculations	2016-03-03 09:00:00	Based on return air	Terminal 2 East South Roof	719.49853515625	850	800	62.8987426757813	737.991760253906	70.2026519775391	70.2026538977371	58.036461600421	737.991760253906	737.991731206504	693.4592135189	750	550	80.226692199707
AH-9 Return Air Calculations	2016-03-03 10:00:00	Based on return air	Terminal 2 East South Roof	717.238830566406	850	800	69.3560943603516	771.034851074219	79.254264831543	79.2542684389663	70.2026538977371	771.034851074219	771.034876595164	737.991731206504	750	550	79.1529922485352
AH-9 Return Air Calculations	2016-03-03 11:00:00	Based on return air	Terminal 2 East South Roof	695.745788574219	850	800	71.2246017456055	794.656555175781	84.7571868896484	84.7571870788278	79.2542684389663	794.656555175781	794.656567750838	771.034876595164	750	550	81.3642501831055
AH-9 Return Air Calculations	2016-03-03 12:00:00	Based on return air	Terminal 2 East South Roof	674.252746582031	850	800	71.3919830322266	810.278503417969	86.942138671875	87.010498046875	84.7571870788278	810.278503417969	815.929016113281	794.656567750838	750	550	83.53173828125
AH-9 Return Air Calculations	2016-03-03 13:00:00	Based on return air	Terminal 2 East South Roof	652.759704589844	850	800	71.8725967407227	753.46240234375	85.1085891723633	86.9421373856412	85.1085859313045	753.46240234375	810.278496376852	753.46238845154	750	550	85.1602935791016
AH-9 Return Air Calculations	2016-03-03 14:00:00	Based on return air	Terminal 2 East South Roof	633.829467773438	850	800	69.0286026000977	696.646301269531	84.2193908691406	85.1085859313045	84.2193883639971	696.646301269531	753.46238845154	696.646280526228	750	550	85.8372268676758
AH-9 Return Air Calculations	2016-03-03 15:00:00	Based on return air	Terminal 2 East South Roof	638.107971191406	850	800	66.9025802612305	701.369812011719	82.711784362793	84.2193883639971	82.7117862550256	701.369812011719	701.369816125731	683.357971191406	750	550	85.763313293457
AH-9 Return Air Calculations	2016-03-03 16:00:00	Based on return air	Terminal 2 East South Roof	642.386535644531	850	800	65.2126007080078	724.88037109375	80.6683807373047	82.7117862550256	80.6683820638135	724.88037109375	724.880376247331	701.369816125731	750	550	85.143180847168
AH-9 Return Air Calculations	2016-03-03 17:00:00	Based on return air	Terminal 2 East South Roof	646.6650390625	850	800	62.811279296875	714.356018066406	76.5000228881836	80.6683820638135	76.5000193197358	714.356018066406	731.163024902344	714.356007916644	750	550	81.3298492431641
AH-9 Return Air Calculations	2016-03-03 18:00:00	Based on return air	Terminal 2 East South Roof	650.943603515625	850	800	60.964599609375	691.419860839844	71.1979217529297	76.5000193197358	71.1979216516309	691.419860839844	714.356007916644	691.419833437605	750	550	74.4051742553711
AH-9 Return Air Calculations	2016-03-03 19:00:00	Based on return air	Terminal 2 East South Roof	655.22216796875	850	800	60.4606018066406	668.483642578125	65.713005065918	71.1979216516309	65.7130074331393	668.483642578125	691.419833437605	668.483658958567	750	550	69.8279724121094
AH-9 Return Air Calculations	2016-03-03 20:00:00	Based on return air	Terminal 2 East South Roof	659.500671386719	850	800	59.6325988769531	645.547485351563	62.285514831543	65.7130074331393	62.2855134499094	645.547485351563	668.483658958567	645.547484479529	750	550	67.3421401977539
AH-9 Return Air Calculations	2016-03-03 21:00:00	Based on return air	Terminal 2 East South Roof	663.779235839844	850	800	58.83544921875	636.599426269531	60.1276931762695	62.2855134499094	60.1276930112575	636.599426269531	645.547484479529	636.599440044042	750	550	65.463264465332
AH-9 Return Air Calculations	2016-03-03 22:00:00	Based on return air	Terminal 2 East South Roof	667.867736816406	850	800	57.904598236084	633.662048339844	59.1088371276855	60.1276930112575	59.1088378451788	633.662048339844	636.599440044042	633.662053631702	750	550	64.2060394287109
AH-9 Return Air Calculations	2016-03-03 23:00:00	Based on return air	Terminal 2 East South Roof	670.509765625	850	800	57.4750747680664	630.724670410156	58.0959091186523	59.1088378451788	58.0959079035044	630.724670410156	633.662053631702	630.724667219362	750	550	62.9491767883301
AH-9 Return Air Calculations	2016-03-04 00:00:00	Based on return air	Terminal 2 East South Roof	673.151733398438	850	800	56.7943115234375	618.979370117188	57.1486511230469	58.0959079035044	57.1486496913522	618.979370117188	630.724667219362	618.979351960685	750	550	61.692310333252
AH-9 Return Air Calculations	2016-03-04 01:00:00	Based on return air	Terminal 2 East South Roof	675.793762207031	850	800	55.4877738952637	602.122497558594	56.2013931274414	57.1486496913522	56.2013914792001	602.122497558594	618.979351960685	602.122517691626	750	550	60.4354400634766
AH-9 Return Air Calculations	2016-03-04 02:00:00	Based on return air	Terminal 2 East South Roof	678.435791015625	850	800	54.6786308288574	585.265686035156	55.333080291748	56.2013914792001	55.3330815127282	585.265686035156	602.122517691626	585.265683422567	750	550	59.185131072998
AH-9 Return Air Calculations	2016-03-04 03:00:00	Based on return air	Terminal 2 East South Roof	681.077819824219	850	800	53.980598449707	568.408874511719	54.7023506164551	55.3330815127282	54.7023506311691	568.408874511719	585.265683422567	568.408849153508	750	550	58.3355979919434
AH-9 Return Air Calculations	2016-03-04 04:00:00	Based on return air	Terminal 2 East South Roof	683.719787597656	850	800	53.4766006469727	551.552001953125	54.0716209411621	54.7023506311691	54.07161974961	551.552001953125	568.408849153508	551.552014884449	750	550	57.4860687255859
AH-9 Return Air Calculations	2016-03-04 05:00:00	Based on return air	Terminal 2 East South Roof	686.36181640625	850	800	52.678337097168	578.607604980469	53.0543556213379	54.07161974961	53.0543543697901	578.607604980469	578.607609416829	549.856994628906	750	550	60.1358528137207
AH-9 Return Air Calculations	2016-03-04 06:00:00	Based on return air	Terminal 2 East South Roof	692.113098144531	850	800	52.5149765014648	610.572387695313	52.6430320739746	53.0543543697901	52.4420013427734	610.572387695313	610.572409155271	578.607609416829	750	550	59.9807510375977
AH-9 Return Air Calculations	2016-03-04 07:00:00	Based on return air	Terminal 2 East South Roof	718.170593261719	850	800	53.8366012573242	649.129455566406	53.6180000305176	53.6179994790529	52.6430335291119	649.129455566406	649.129445502371	610.572409155271	750	550	57.987964630127
